game_id,jg_result,jg_matchup,jg_k,jg_a,jg_d,jg_cs,jg_op_cs,jg_gold,jg_damage,jg_matchup_strength,top_result,top_matchup,top_k,top_a,top_d,top_cs,top_op_cs,top_gold,top_damage,top_matchup_strength,mid_result,mid_matchup,mid_k,mid_a,mid_d,mid_cs,mid_op_cs,mid_gold,mid_damage,mid_matchup_strength,bot_result,bot_matchup,bot_k,bot_a,bot_d,bot_cs,bot_op_cs,bot_gold,bot_damage,bot_matchup_strength,sup_result,sup_matchup,sup_k,sup_a,sup_d,sup_cs,sup_op_cs,sup_gold,sup_damage,sup_matchup_strength
1092517,blue loss,"Rek'Sai , Lee Sin",4.0,7.0,1.8,89.0,84.5,11579.0,7374.75,6.0,blue win,"Neeko , Irelia",2.6666666666666665,8.0,1.6666666666666667,137.66666666666666,125.33333333333333,14031.666666666666,19567.0,-4.0,blue loss,"Akali , Sylas",4.6,8.2,1.2,138.2,138.6,14446.0,15372.8,0.0,blue loss,"Sona , Xayah",2.625,12.0,2.0,55.166666666666664,134.33333333333334,12924.333333333334,12084.166666666666,10.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092517,blue loss,"Rek'Sai , Lee Sin",4.0,7.0,1.8,89.0,84.5,11579.0,7374.75,6.0,blue win,"Neeko , Irelia",2.6666666666666665,8.0,1.6666666666666667,137.66666666666666,125.33333333333333,14031.666666666666,19567.0,-4.0,blue loss,"Akali , Sylas",4.6,8.2,1.2,138.2,138.6,14446.0,15372.8,0.0,blue loss,"Sona , Xayah",2.625,12.0,2.0,55.166666666666664,134.33333333333334,12924.333333333334,12084.166666666666,10.0,blue loss,"Taric , Rakan",0.5,16.5,2.5,62.0,4.0,10233.5,2357.0,2.0
1141450,blue win,"Jarvan IV , Rek'Sai",1.5833333333333333,10.833333333333334,2.0833333333333335,90.0,84.5,11822.75,5157.0,-12.0,blue win,"Ryze , Neeko",2.0,3.75,2.25,132.66666666666666,126.66666666666667,15300.333333333334,14942.0,0.0,blue win,"Akali , Sylas",4.6,8.2,1.2,138.2,138.6,14446.0,15372.8,0.0,blue win,"Ezreal , Xayah",3.15,5.3,0.75,139.22222222222223,138.22222222222223,15121.722222222223,21010.833333333332,0.0,blue win,"Braum , Nautilus",0.5,11.7,2.6,24.5,25.375,9528.75,4912.625,2.0
1131675,blue loss,"Skarner , Trundle",1.0,12.5,3.5,87.0,89.0,12992.5,8000.5,2.0,blue loss,"Camille , Jayce",3.0,8.333333333333334,2.0,107.0,134.33333333333334,13219.666666666666,10490.333333333334,-6.0,blue loss,"Akali , Sylas",4.6,8.2,1.2,138.2,138.6,14446.0,15372.8,0.0,blue loss,"Xayah , Ezreal",5.8,5.0,1.15,142.33333333333334,132.83333333333334,17633.5,20947.444444444445,0.0,blue loss,"Rakan , Galio",0.2857142857142857,12.285714285714286,1.2857142857142858,5.571428571428571,21.142857142857142,8507.42857142857,3509.1428571428573,2.0
1031189,blue win,"Skarner , Gragas",1.6666666666666667,8.0,0.6666666666666666,85.0,74.0,11270.666666666666,5348.666666666667,2.0,blue win,"Gnar , Gangplank",2.0,9.0,2.0,109.0,124.0,13129.0,8789.0,0.0,blue win,"Akali , Sylas",4.6,8.2,1.2,138.2,138.6,14446.0,15372.8,0.0,blue win,"Kai'Sa , Sivir",5.875,5.125,1.5625,135.8,137.2,17319.4,15693.6,-4.0,blue win,"Lux , Rakan",1.5,9.642857142857142,1.2142857142857142,8.272727272727273,5.363636363636363,8969.0,6991.090909090909,10.0
1131097,blue loss,"Rek'Sai , Gragas",3.3333333333333335,5.166666666666667,2.8333333333333335,82.25,82.25,14054.25,9516.5,4.0,blue loss,"Sylas , Ryze",4.181818181818182,6.7272727272727275,1.8181818181818181,144.125,136.0,15131.5,17888.875,10.0,blue loss,"Akali , Yasuo",7.0,4.5,2.0,122.0,119.5,14328.5,13249.0,0.0,blue loss,"Varus , Xayah",4.0,6.0,0.8,143.6,127.0,18999.4,25024.8,2.0,blue loss,"Tahm Kench , Rakan",0.5,7.0,0.8571428571428571,40.583333333333336,5.166666666666667,8971.0,4120.166666666667,-2.0
1180713,blue loss,"Skarner , Sejuani",3.6666666666666665,10.666666666666666,1.0,95.0,84.66666666666667,12580.333333333334,6466.666666666667,-4.0,blue loss,"Jax , Aatrox",3.8,5.6,1.6,125.8,131.0,15580.2,13654.0,6.0,blue loss,"Akali , Yasuo",7.0,4.5,2.0,122.0,119.5,14328.5,13249.0,0.0,blue loss,"Sivir , Ezreal",4.9411764705882355,6.411764705882353,1.2352941176470589,146.6,139.0,15834.4,19998.1,2.0,blue loss,"Tahm Kench , Braum",0.8,8.2,1.75,39.166666666666664,24.333333333333332,9057.944444444445,4833.388888888889,2.0
2019-242Edward GamingTeam WE,blue loss,"Sejuani , Lee Sin",2.125,10.875,1.625,84.28571428571429,80.42857142857143,11517.142857142857,7035.428571428572,10.0,blue loss,"Fiora , Aatrox",4.666666666666667,3.0,1.3333333333333333,137.0,127.6,15923.8,18521.4,-2.0,blue loss,"Neeko , Taliyah",2.0,7.5,1.0,153.0,129.0,12774.0,7158.0,-4.0,blue loss,"Xayah , Sivir",5.0,5.178571428571429,0.8214285714285714,139.28571428571428,133.52380952380952,17097.904761904763,16446.14285714286,2.0,blue loss,"Alistar , Nautilus",0.8571428571428571,13.571428571428571,1.5714285714285714,25.5,26.75,8759.25,4773.0,8.0
1084890,blue win,"Karthus , Jarvan IV",5.0,8.5,4.5,103.0,82.5,14281.0,20457.0,0.0,blue win,"Jayce , Yorick",3.5,8.5,1.0,135.0,132.5,18518.5,24158.5,2.0,blue win,"Vladimir , Corki",4.0,10.0,0.0,150.0,148.0,17662.0,25126.0,-2.0,blue win,"Kai'Sa , Sivir",5.875,5.125,1.5625,135.8,137.2,17319.4,15693.6,-4.0,blue win,"Alistar , Nautilus",0.8571428571428571,13.571428571428571,1.5714285714285714,25.5,26.75,8759.25,4773.0,8.0
2019-253Rogue WarriorsEdward Gaming,blue win,"Olaf , Jarvan IV",3.8,6.2,0.8,104.75,69.75,11922.25,7102.75,-2.0,blue win,"Rumble , Kennen",1.0,10.0,3.5,119.0,133.0,14205.0,20145.0,-8.0,blue win,"Renekton , Irelia",4.25,4.125,1.375,137.4,124.2,12871.0,10935.2,2.0,blue win,"Xayah , Ezreal",5.8,5.0,1.15,142.33333333333334,132.83333333333334,17633.5,20947.444444444445,0.0,blue win,"Alistar , Yuumi",1.7142857142857142,10.0,1.2857142857142858,15.0,3.0,7485.0,5237.0,6.0
1132087,blue win,"Olaf , Rek'Sai",4.857142857142857,4.428571428571429,1.0,86.5,92.5,10769.5,8527.0,8.0,blue win,"Kennen , Neeko",2.6,5.2,1.8,129.75,121.75,13315.0,13350.0,-2.0,blue win,"Anivia , Azir",4.0,5.0,2.0,143.0,129.0,13939.0,12217.0,0.0,blue win,"Varus , Xayah",4.0,6.0,0.8,143.6,127.0,18999.4,25024.8,2.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1115213,blue loss,"Karthus , Olaf",5.0,9.333333333333334,2.3333333333333335,105.0,81.5,10014.0,8263.0,2.0,blue loss,"Fiora , Aatrox",4.666666666666667,3.0,1.3333333333333333,137.0,127.6,15923.8,18521.4,-2.0,blue loss,"Azir , Corki",3.6875,5.125,0.875,152.71428571428572,143.5,15547.285714285714,20357.071428571428,-18.0,blue loss,"Ashe , Kai'Sa",2.0,4.0,2.0,136.0,129.0,16521.5,18264.5,2.0,blue loss,"Tahm Kench , Nautilus",1.25,11.875,1.5,39.8,34.2,8607.6,4212.0,0.0
1116923,blue loss,"Trundle , Sejuani",1.5555555555555556,9.222222222222221,1.8888888888888888,82.13333333333334,81.26666666666667,11802.8,6344.933333333333,16.0,blue loss,"Kennen , Irelia",4.75,4.75,2.25,115.5,146.5,14619.0,20185.0,6.0,blue loss,"Karma , Azir",3.5,5.5,0.0,142.0,161.0,14444.0,14678.5,0.0,blue loss,"Ashe , Lucian",3.0,9.0,2.0,149.0,135.0,22115.0,45680.0,-2.0,blue loss,"Lux , Braum",0.75,8.25,1.75,4.75,28.75,9613.75,8372.25,2.0
1083574,blue loss,"Lee Sin , Gragas",3.5,12.5,2.5,69.0,87.5,12410.0,10557.5,-10.0,blue loss,"Vladimir , Jayce",4.4,6.0,1.2,127.33333333333333,131.66666666666666,14278.666666666666,15217.666666666666,2.0,blue loss,"Corki , Azir",4.36,5.2,0.76,148.2608695652174,147.82608695652175,15228.91304347826,18717.956521739132,18.0,blue loss,"Ashe , Sivir",1.5,8.5,2.0,140.66666666666666,153.33333333333334,15763.0,17466.666666666668,0.0,blue loss,"Nautilus , Lux",1.0,7.444444444444445,2.2222222222222223,21.142857142857142,4.428571428571429,8409.0,3324.285714285714,-22.0
1095301,blue win,"Gragas , Jarvan IV",2.25,7.5,1.5,83.0,91.66666666666667,11376.0,10066.333333333334,-6.0,blue win,"Gnar , Aatrox",2.8333333333333335,4.166666666666667,1.6666666666666667,125.6,133.8,13505.0,17454.0,10.0,blue win,"Corki , Vladimir",2.0,5.0,1.5,144.5,135.0,16350.0,25601.0,2.0,blue win,"Ashe , Sivir",1.5,8.5,2.0,140.66666666666666,153.33333333333334,15763.0,17466.666666666668,0.0,blue win,"Tahm Kench , Pyke",0.75,10.875,1.5,26.125,30.5,9838.625,6452.625,6.0
1020780,blue win,"Olaf , Sejuani",4.1,6.8,1.3,88.66666666666667,83.66666666666667,13001.555555555555,11164.222222222223,-4.0,blue win,"Kennen , Viktor",3.0,4.0,0.0,131.5,142.0,13590.0,12344.5,-4.0,blue win,"Azir , Aatrox",8.0,4.0,0.0,147.0,137.0,16511.0,16431.0,-4.0,blue win,"Ashe , Sivir",1.5,8.5,2.0,140.66666666666666,153.33333333333334,15763.0,17466.666666666668,0.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1020754,blue loss,"Jarvan IV , Xin Zhao",2.75,10.5,2.125,78.25,77.75,10591.25,5653.75,12.0,blue loss,"Rumble , Vladimir",3.0,3.5,2.0,126.5,131.5,12643.5,15859.5,0.0,blue loss,"Corki , Azir",4.36,5.2,0.76,148.2608695652174,147.82608695652175,15228.91304347826,18717.956521739132,18.0,blue loss,"Ashe , Varus",3.0,7.333333333333333,1.3333333333333333,128.0,131.5,13659.0,11813.0,0.0,blue loss,"Tahm Kench , Braum",0.8,8.2,1.75,39.166666666666664,24.333333333333332,9057.944444444445,4833.388888888889,2.0
1081687,blue win,"Skarner , Karthus",1.0,6.0,1.0,82.0,96.0,10691.0,2419.0,0.0,blue win,"Sion , Aatrox",1.3333333333333333,9.0,1.0,130.0,132.0,13446.0,8984.0,4.0,blue win,"Azir , Akali",4.833333333333333,4.333333333333333,1.3333333333333333,144.2,132.2,14351.2,20581.8,4.0,blue win,"Kalista , Lucian",4.666666666666667,6.0,0.3333333333333333,138.33333333333334,150.66666666666666,14204.666666666666,14593.333333333334,2.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092569,blue loss,"Skarner , Trundle",1.0,12.5,3.5,87.0,89.0,12992.5,8000.5,2.0,blue loss,"Jayce , Aatrox",4.111111111111111,5.777777777777778,1.7777777777777777,132.75,126.5,15228.625,21547.0,-10.0,blue loss,"Azir , Anivia",12.0,8.0,2.0,147.0,146.0,24952.0,58737.0,0.0,blue loss,"Caitlyn , Sivir",4.5,8.0,1.0,144.0,136.0,19734.5,31901.5,6.0,blue loss,"Lux , Nautilus",1.35,11.05,1.75,7.785714285714286,23.428571428571427,9414.214285714286,7493.714285714285,22.0
1180275,blue loss,"Jarvan IV , Skarner",1.75,10.5,1.75,83.25,84.25,11188.0,5407.25,-6.0,blue loss,"Gnar , Aatrox",2.8333333333333335,4.166666666666667,1.6666666666666667,125.6,133.8,13505.0,17454.0,10.0,blue loss,"Azir , Corki",3.6875,5.125,0.875,152.71428571428572,143.5,15547.285714285714,20357.071428571428,-18.0,blue loss,"Ezreal , Sivir",3.8125,6.4375,0.8125,140.28571428571428,143.92857142857142,16329.142857142857,23168.0,-2.0,blue loss,"Yuumi , Nautilus",0.7727272727272727,13.772727272727273,0.8636363636363636,5.066666666666666,23.933333333333334,8563.133333333333,11216.8,4.0
1128757,blue loss,"Elise , Skarner",5.0,11.0,1.0,91.0,71.0,9903.0,7614.0,-2.0,blue loss,"Kennen , Neeko",2.6,5.2,1.8,129.75,121.75,13315.0,13350.0,-2.0,blue loss,"Azir , Corki",3.6875,5.125,0.875,152.71428571428572,143.5,15547.285714285714,20357.071428571428,-18.0,blue loss,"Varus , Kalista",4.0,6.2,1.0,135.0,134.6,13211.4,11748.0,8.0,blue loss,"Nautilus , Tahm Kench",0.75,9.375,2.875,26.166666666666668,32.333333333333336,8197.666666666666,4206.5,0.0
1128925,blue loss,"Sejuani , Jarvan IV",2.3333333333333335,10.25,0.6666666666666666,88.44444444444444,87.0,11030.0,7369.666666666667,-4.0,blue loss,"Renekton , Camille",3.0,8.333333333333334,1.3333333333333333,119.5,117.5,13831.5,14174.0,2.0,blue loss,"Azir , Corki",3.6875,5.125,0.875,152.71428571428572,143.5,15547.285714285714,20357.071428571428,-18.0,blue loss,"Xayah , Kai'Sa",5.615384615384615,6.0,0.9230769230769231,140.33333333333334,133.66666666666666,16743.666666666668,19075.0,-10.0,blue loss,"Rakan , Galio",0.2857142857142857,12.285714285714286,1.2857142857142858,5.571428571428571,21.142857142857142,8507.42857142857,3509.1428571428573,2.0
1118203,blue win,"Sylas , Karthus",3.75,4.5,1.5,88.0,109.0,10520.0,10014.0,6.0,blue win,"Gnar , Camille",1.6666666666666667,5.0,2.6666666666666665,126.33333333333333,117.66666666666667,11748.0,12741.0,4.0,blue win,"Azir , Corki",3.6875,5.125,0.875,152.71428571428572,143.5,15547.285714285714,20357.071428571428,-18.0,blue win,"Xayah , Kai'Sa",5.615384615384615,6.0,0.9230769230769231,140.33333333333334,133.66666666666666,16743.666666666668,19075.0,-10.0,blue win,"Rakan , Nautilus",1.1,13.1,2.1,5.5,23.375,8738.375,5239.375,0.0
1124490,blue win,"Trundle , Sejuani",1.5555555555555556,9.222222222222221,1.8888888888888888,82.13333333333334,81.26666666666667,11802.8,6344.933333333333,16.0,blue win,"Kennen , Gangplank",5.5,4.5,0.5,128.0,145.0,13371.0,17102.0,2.0,blue win,"Azir , Irelia",4.333333333333333,4.666666666666667,2.3333333333333335,126.0,153.0,10149.0,12948.0,4.0,blue win,"Ezreal , Lucian",5.5,5.0,0.5,136.0,137.33333333333334,14085.0,20688.0,2.0,blue win,"Tahm Kench , Braum",0.8,8.2,1.75,39.166666666666664,24.333333333333332,9057.944444444445,4833.388888888889,2.0
1134456,blue win,"Rek'Sai , Olaf",4.0,4.0,1.3333333333333333,89.33333333333333,87.66666666666667,11321.666666666666,7175.666666666667,-8.0,blue win,"Irelia , Aatrox",5.4,5.0,1.6,135.8,130.2,13924.6,12433.6,-10.0,blue win,"Azir , Karma",2.0,6.0,0.0,156.0,140.0,13271.0,19271.0,0.0,blue win,"Sivir , Vayne",2.0,6.333333333333333,0.3333333333333333,140.0,139.0,13904.5,10422.0,-2.0,blue win,"Nautilus , Yuumi",0.85,9.3,2.05,24.833333333333332,3.111111111111111,8201.5,4772.166666666667,-4.0
1091018,blue win,"Elise , Lee Sin",2.3333333333333335,4.5,1.6666666666666667,80.0,81.0,10317.5,8871.75,10.0,blue win,"Gangplank , Vladimir",3.0,6.0,0.8333333333333334,136.66666666666666,130.66666666666666,13233.333333333334,16209.0,6.0,blue win,"Azir , LeBlanc",3.0,6.166666666666667,0.8333333333333334,137.16666666666666,129.0,13366.0,14395.666666666666,6.0,blue win,"Kalista , Ezreal",4.0,6.5,0.25,147.0,128.0,16360.2,11720.0,12.0,blue win,"Nautilus , Lux",1.0,7.444444444444445,2.2222222222222223,21.142857142857142,4.428571428571429,8409.0,3324.285714285714,-22.0
1091292,blue win,"Lee Sin , Jarvan IV",3.6,6.6,1.6,82.14285714285714,80.71428571428571,11163.92857142857,7906.928571428572,20.0,blue win,"Rumble , Neeko",2.6666666666666665,7.666666666666667,2.6666666666666665,121.0,136.33333333333334,12672.0,16904.0,2.0,blue win,"Azir , LeBlanc",3.0,6.166666666666667,0.8333333333333334,137.16666666666666,129.0,13366.0,14395.666666666666,6.0,blue win,"Varus , Sivir",5.5,5.5,1.0,147.25,134.5,16440.25,21087.25,2.0,blue win,"Nautilus , Yuumi",0.85,9.3,2.05,24.833333333333332,3.111111111111111,8201.5,4772.166666666667,-4.0
1093265,blue loss,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue loss,"Vladimir , Gangplank",5.0,5.0,3.0,139.5,132.0,16517.5,24960.0,-6.0,blue loss,"Azir , LeBlanc",3.0,6.166666666666667,0.8333333333333334,137.16666666666666,129.0,13366.0,14395.666666666666,6.0,blue loss,"Xayah , Sona",5.0,3.3333333333333335,1.6666666666666667,147.33333333333334,57.333333333333336,16448.333333333332,23419.0,-10.0,blue loss,"Lux , Tahm Kench",1.0,11.125,1.0833333333333333,6.666666666666667,28.933333333333334,8279.2,7132.0,2.0
1095263,blue win,"Lee Sin , Jarvan IV",3.6,6.6,1.6,82.14285714285714,80.71428571428571,11163.92857142857,7906.928571428572,20.0,blue win,"Gnar , Kennen",3.0,3.0,2.0,130.0,126.0,11631.0,13070.0,0.0,blue win,"Azir , LeBlanc",3.0,6.166666666666667,0.8333333333333334,137.16666666666666,129.0,13366.0,14395.666666666666,6.0,blue win,"Kai'Sa , Xayah",6.777777777777778,6.277777777777778,1.5555555555555556,132.625,135.25,17546.75,21408.75,10.0,blue win,"Nautilus , Yuumi",0.85,9.3,2.05,24.833333333333332,3.111111111111111,8201.5,4772.166666666667,-4.0
1081767,blue win,"Sejuani , Jarvan IV",2.3333333333333335,10.25,0.6666666666666666,88.44444444444444,87.0,11030.0,7369.666666666667,-4.0,blue win,"Renekton , Aatrox",1.0,3.0,2.0,121.5,120.5,10294.5,7933.0,-2.0,blue win,"Azir , Neeko",5.4,4.0,1.0,149.33333333333334,133.33333333333334,13780.666666666666,17115.333333333332,2.0,blue win,"Lucian , Xayah",3.857142857142857,5.857142857142857,1.0,151.33333333333334,134.66666666666666,15709.666666666666,21459.333333333332,-6.0,blue win,"Braum , Nautilus",0.5,11.7,2.6,24.5,25.375,9528.75,4912.625,2.0
1123903,blue win,"Jarvan IV , Sylas",2.0,10.333333333333334,1.3333333333333333,80.0,81.33333333333333,10062.666666666666,4449.666666666667,-2.0,blue win,"Gnar , Mordekaiser",2.0,7.0,2.0,123.0,99.0,14405.0,18982.0,0.0,blue win,"Azir , Neeko",5.4,4.0,1.0,149.33333333333334,133.33333333333334,13780.666666666666,17115.333333333332,2.0,blue win,"Xayah , Sivir",5.0,5.178571428571429,0.8214285714285714,139.28571428571428,133.52380952380952,17097.904761904763,16446.14285714286,2.0,blue win,"Lux , Nautilus",1.35,11.05,1.75,7.785714285714286,23.428571428571427,9414.214285714286,7493.714285714285,22.0
1131801,blue win,"Trundle , Olaf",1.625,10.875,1.25,84.66666666666667,95.33333333333333,10537.0,3535.6666666666665,6.0,blue win,"Jayce , Jarvan IV",1.5,4.0,2.5,124.5,100.0,13708.0,16968.5,2.0,blue win,"Azir , Orianna",4.5,4.5,0.5,145.5,129.5,13312.0,21198.0,0.0,blue win,"Xayah , Sivir",5.0,5.178571428571429,0.8214285714285714,139.28571428571428,133.52380952380952,17097.904761904763,16446.14285714286,2.0,blue win,"Rakan , Nautilus",1.1,13.1,2.1,5.5,23.375,8738.375,5239.375,0.0
1113147,blue win,"Lee Sin , Jarvan IV",3.6,6.6,1.6,82.14285714285714,80.71428571428571,11163.92857142857,7906.928571428572,20.0,blue win,"Jayce , Vladimir",4.0,4.5,0.75,128.5,111.0,12574.25,16465.75,-2.0,blue win,"Azir , Orianna",4.5,4.5,0.5,145.5,129.5,13312.0,21198.0,0.0,blue win,"Xayah , Kai'Sa",5.615384615384615,6.0,0.9230769230769231,140.33333333333334,133.66666666666666,16743.666666666668,19075.0,-10.0,blue win,"Nautilus , Taric",0.0,5.5,0.5,29.0,27.0,7253.0,3042.0,0.0
1117044,blue win,"Jarvan IV , Sejuani",1.3571428571428572,12.071428571428571,1.7142857142857142,82.08333333333333,82.58333333333333,10949.416666666666,6647.25,4.0,blue win,"Neeko , Kennen",3.0,4.5,1.6666666666666667,142.4,130.0,13051.6,10968.2,2.0,blue win,"Azir , Qiyana",2.0,4.0,0.5,145.5,133.0,11790.0,9619.5,-2.0,blue win,"Ezreal , Caitlyn",4.5,3.5,1.5,161.0,121.0,13581.0,22153.0,2.0,blue win,"Karma , Lux",0.6,11.2,1.8,3.6666666666666665,5.333333333333333,8381.0,5870.0,2.0
970435,blue loss,"Sejuani , Lee Sin",2.125,10.875,1.625,84.28571428571429,80.42857142857143,11517.142857142857,7035.428571428572,10.0,blue loss,"Renekton , Rumble",4.333333333333333,5.333333333333333,1.3333333333333333,127.5,136.5,15656.0,11265.0,4.0,blue loss,"Azir , Sylas",3.0,8.0,0.0,157.0,138.0,17830.0,17127.0,-10.0,blue loss,"Xayah , Ezreal",5.8,5.0,1.15,142.33333333333334,132.83333333333334,17633.5,20947.444444444445,0.0,blue loss,"Rakan , Yuumi",1.2857142857142858,11.142857142857142,1.1428571428571428,6.571428571428571,5.142857142857143,9027.285714285714,5099.857142857143,-2.0
1118575,blue win,"Sejuani , Sylas",2.7142857142857144,7.285714285714286,1.4285714285714286,83.85714285714286,85.57142857142857,11059.42857142857,6832.857142857143,2.0,blue win,"Camille , Aatrox",5.0,4.4,1.1,120.33333333333333,120.0,14856.111111111111,14368.0,6.0,blue win,"Azir , Twisted Fate",2.0,3.0,2.0,149.0,148.0,15470.0,22919.0,0.0,blue win,"Ezreal , Kai'Sa",3.5,6.125,1.0,145.25,140.625,14483.5,20170.875,0.0,blue win,"Tahm Kench , Braum",0.8,8.2,1.75,39.166666666666664,24.333333333333332,9057.944444444445,4833.388888888889,2.0
1090928,blue win,"Skarner , Xin Zhao",0.0,13.0,2.0,96.0,96.0,10157.0,3473.0,0.0,blue win,"Gangplank , Aatrox",2.2,7.2,0.8,111.25,136.75,12693.0,15101.0,-12.0,blue win,"Azir , Zoe",2.857142857142857,6.857142857142857,1.7142857142857142,143.66666666666666,143.66666666666666,14245.333333333334,16639.666666666668,2.0,blue win,"Kalista , Lucian",4.666666666666667,6.0,0.3333333333333333,138.33333333333334,150.66666666666666,14204.666666666666,14593.333333333334,2.0,blue win,"Tahm Kench , Pyke",0.75,10.875,1.5,26.125,30.5,9838.625,6452.625,6.0
1086951,blue win,"Rek'Sai , Jarvan IV",3.0555555555555554,6.833333333333333,1.3333333333333333,97.58333333333333,83.0,12869.583333333334,8666.25,12.0,blue win,"Jax , Aatrox",3.8,5.6,1.6,125.8,131.0,15580.2,13654.0,6.0,blue win,"Azir , Zoe",2.857142857142857,6.857142857142857,1.7142857142857142,143.66666666666666,143.66666666666666,14245.333333333334,16639.666666666668,2.0,blue win,"Ezreal , Sivir",3.8125,6.4375,0.8125,140.28571428571428,143.92857142857142,16329.142857142857,23168.0,-2.0,blue win,"Yuumi , Braum",0.5,15.0,1.5,2.5,24.0,9483.5,13686.0,2.0
1118548,blue win,"Sejuani , Jarvan IV",2.3333333333333335,10.25,0.6666666666666666,88.44444444444444,87.0,11030.0,7369.666666666667,-4.0,blue win,"Kennen , Aatrox",2.9,6.2,2.0,129.0,125.7,13568.1,15846.4,-2.0,blue win,"Irelia , Lissandra",6.0,10.0,0.0,146.0,129.0,14739.0,15493.0,0.0,blue win,"Kai'Sa , Sivir",5.875,5.125,1.5625,135.8,137.2,17319.4,15693.6,-4.0,blue win,"Braum , Lux",0.6666666666666666,8.0,1.3333333333333333,22.5,2.5,8006.5,3588.5,-2.0
2019-223Dominus EsportsInvictus Gaming,blue loss,"Jarvan IV , Rek'Sai",1.5833333333333333,10.833333333333334,2.0833333333333335,90.0,84.5,11822.75,5157.0,-12.0,blue loss,"Kennen , Vladimir",4.666666666666667,6.666666666666667,2.0,143.0,129.0,16086.0,29343.0,-2.0,blue loss,"Ryze , Jayce",2.6666666666666665,5.333333333333333,1.0,147.0,124.5,12857.5,11828.0,-4.0,blue loss,"Sivir , Jinx",4.5,7.5,1.0,152.33333333333334,138.0,13477.0,15199.666666666666,0.0,blue loss,"Braum , Nautilus",0.5,11.7,2.6,24.5,25.375,9528.75,4912.625,2.0
1118851,blue loss,"Gragas , Rek'Sai",1.5,5.25,1.25,81.66666666666667,95.0,11518.0,7727.0,-4.0,blue loss,"Renekton , Akali",4.2,6.8,1.2,137.33333333333334,113.0,15433.666666666666,13497.0,4.0,blue loss,"Corki , Irelia",2.0,8.5,1.0,144.5,143.0,15461.5,17069.5,2.0,blue loss,"Lucian , Kai'Sa",4.5,6.5,1.6666666666666667,144.25,116.0,15584.5,13585.0,-10.0,blue loss,"Braum , Nautilus",0.5,11.7,2.6,24.5,25.375,9528.75,4912.625,2.0
970306,blue win,"Jarvan IV , Rek'Sai",1.5833333333333333,10.833333333333334,2.0833333333333335,90.0,84.5,11822.75,5157.0,-12.0,blue win,"Neeko , Rumble",4.5,6.5,2.0,137.0,114.0,11591.0,12460.5,-2.0,blue win,"Sylas , Ryze",4.181818181818182,6.7272727272727275,1.8181818181818181,144.125,136.0,15131.5,17888.875,10.0,blue win,"Lucian , Sivir",4.4375,5.5625,1.375,144.46153846153845,130.84615384615384,15942.23076923077,15031.692307692309,16.0,blue win,"Braum , Rakan",0.6666666666666666,15.0,1.6666666666666667,22.0,5.0,6964.5,3976.0,0.0
1131623,blue loss,"Sejuani , Olaf",1.9166666666666667,8.416666666666666,0.75,86.0909090909091,90.63636363636364,10443.727272727272,6971.363636363636,4.0,blue loss,"Jayce , Sylas",4.142857142857143,6.571428571428571,1.8571428571428572,136.75,132.5,12204.75,11686.75,6.0,blue loss,"Ryze , Akali",2.0,1.6666666666666667,2.0,151.5,128.5,11915.5,6744.5,0.0,blue loss,"Lucian , Ezreal",2.3333333333333335,3.6666666666666665,1.6666666666666667,157.0,129.0,16940.5,15752.0,-2.0,blue loss,"Braum , Tahm Kench",0.6842105263157895,10.68421052631579,1.368421052631579,28.11764705882353,28.294117647058822,9709.470588235294,4855.176470588235,-2.0
960767,blue loss,"Skarner , Sejuani",3.6666666666666665,10.666666666666666,1.0,95.0,84.66666666666667,12580.333333333334,6466.666666666667,-4.0,blue loss,"Rumble , Kennen",1.0,10.0,3.5,119.0,133.0,14205.0,20145.0,-8.0,blue loss,"Sylas , Irelia",5.5,7.8,1.6,138.6,133.2,15847.4,21161.8,12.0,blue loss,"Sivir , Ashe",6.0,7.5,1.0,136.0,135.33333333333334,17842.333333333332,25429.333333333332,0.0,blue loss,"Braum , Tahm Kench",0.6842105263157895,10.68421052631579,1.368421052631579,28.11764705882353,28.294117647058822,9709.470588235294,4855.176470588235,-2.0
