gameid,league,playerid,gamelength,team,goldat10,oppgoldat10,gdat10,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,blue_result
1200129,LMS,100,38.75,Flash Wolves,14582.0,14588.0,-6.0,18692.0,18242.0,450.0,317.0,299.0,18.0,"Blue , 0"
1200135,LMS,100,27.866666666666667,Flash Wolves,14828.0,14329.0,499.0,18581.0,18132.0,449.0,325.0,298.0,27.0,"Blue , 1"
1200137,LMS,100,31.966666666666665,Flash Wolves,15809.0,14175.0,1634.0,17769.0,16340.0,1429.0,308.0,263.0,45.0,"Blue , 1"
1200138,LMS,100,24.316666666666666,J Team,15343.0,14216.0,1127.0,19368.0,17999.0,1369.0,327.0,287.0,40.0,"Blue , 1"
1200151,LMS,100,28.333333333333332,Raise Gaming,14902.0,15426.0,-524.0,18416.0,18454.0,-38.0,293.0,283.0,10.0,"Blue , 0"
1210149,LMS,100,38.85,Machi 17,14891.0,15074.0,-183.0,18153.0,18191.0,-38.0,294.0,271.0,23.0,"Blue , 1"
1210163,LMS,100,58.05,Machi 17,16708.0,14566.0,2142.0,19225.0,18411.0,814.0,293.0,315.0,-22.0,"Blue , 1"
310520,LCK,100,50.833333333333336,MVP,15223.0,14747.0,476.0,19373.0,18695.0,678.0,346.0,322.0,24.0,"Blue , 0"
310535,LCK,100,31.75,ROX Tigers,14551.0,15737.0,-1186.0,18031.0,19281.0,-1250.0,310.0,326.0,-16.0,"Blue , 1"
310537,LCK,100,28.0,KT Rolster,17296.0,13436.0,3860.0,19593.0,17084.0,2509.0,309.0,268.0,41.0,"Blue , 1"
310555,LCK,100,46.38333333333333,Ever8 Winners,16113.0,15520.0,593.0,18286.0,17826.0,460.0,301.0,296.0,5.0,"Blue , 1"
310560,LCK,100,29.2,KT Rolster,16694.0,14494.0,2200.0,19397.0,18830.0,567.0,311.0,315.0,-4.0,"Blue , 1"
1002270069,NALCS,100,36.483333333333334,Cloud9,15309.0,15193.0,116.0,19346.0,18134.0,1212.0,294.0,322.0,-28.0,"Blue , 1"
1002270094,NALCS,100,37.25,Immortals,17219.0,15869.0,1350.0,17874.0,18095.0,-221.0,274.0,320.0,-46.0,"Blue , 1"
1002270097,NALCS,100,38.55,Cloud9,16030.0,15506.0,524.0,18328.0,18191.0,137.0,274.0,316.0,-42.0,"Blue , 0"
1002270070,NALCS,100,23.633333333333333,Dignitas,14676.0,15166.0,-490.0,18718.0,18724.0,-6.0,320.0,313.0,7.0,"Blue , 1"
1002270093,NALCS,100,24.883333333333333,Phoenix1,14466.0,14379.0,87.0,18624.0,18420.0,204.0,300.0,307.0,-7.0,"Blue , 1"
1002270095,NALCS,100,30.783333333333335,Dignitas,14571.0,14201.0,370.0,18116.0,17279.0,837.0,290.0,296.0,-6.0,"Blue , 1"
1002270104,NALCS,100,33.766666666666666,Team SoloMid,15341.0,13586.0,1755.0,19095.0,18042.0,1053.0,336.0,273.0,63.0,"Blue , 1"
1002270122,NALCS,100,38.5,Team Liquid,16239.0,14598.0,1641.0,19277.0,17872.0,1405.0,340.0,313.0,27.0,"Blue , 0"
1002270098,NALCS,100,31.216666666666665,Echo Fox,14756.0,15379.0,-623.0,18370.0,18042.0,328.0,304.0,305.0,-1.0,"Blue , 1"
1002270118,NALCS,100,34.56666666666667,EnVyUs,16397.0,14117.0,2280.0,19586.0,17834.0,1752.0,334.0,272.0,62.0,"Blue , 1"
1002270124,NALCS,100,40.25,Echo Fox,14757.0,14905.0,-148.0,18655.0,19135.0,-480.0,316.0,325.0,-9.0,"Blue , 0"
240326,EUCS,100,50.28333333333333,Wind and Rain,13785.0,15140.0,-1355.0,16849.0,18893.0,-2044.0,276.0,310.0,-34.0,"Blue , 0"
240339,EUCS,100,30.433333333333334,Paris Saint-Germain,16789.0,13448.0,3341.0,17973.0,16308.0,1665.0,288.0,264.0,24.0,"Blue , 1"
250375,EUCS,100,28.366666666666667,Schalke 04,14653.0,15055.0,-402.0,19140.0,19232.0,-92.0,318.0,340.0,-22.0,"Blue , 1"
240359,EUCS,100,34.166666666666664,Giants,13510.0,16475.0,-2965.0,16717.0,18763.0,-2046.0,275.0,312.0,-37.0,"Blue , 0"
250387,EUCS,100,35.06666666666667,Origen,14365.0,15111.0,-746.0,18422.0,18661.0,-239.0,306.0,315.0,-9.0,"Blue , 0"
260205,CBLoL,100,49.31666666666667,paiN Gaming,14997.0,15419.0,-422.0,18850.0,19053.0,-203.0,336.0,323.0,13.0,"Blue , 1"
260222,CBLoL,100,31.85,ProGaming Esports,13982.0,18515.0,-4533.0,16100.0,18257.0,-2157.0,268.0,304.0,-36.0,"Blue , 0"
270176,CBLoL,100,32.31666666666667,INTZ e-Sports,16977.0,15110.0,1867.0,19154.0,18158.0,996.0,287.0,273.0,14.0,"Blue , 1"
270244,CBLoL,100,33.13333333333333,T Show E-Sports,14797.0,16229.0,-1432.0,18584.0,18431.0,153.0,291.0,299.0,-8.0,"Blue , 0"
260285,CBLoL,100,39.8,Team oNe e-Sports,14996.0,14646.0,350.0,16050.0,16888.0,-838.0,256.0,272.0,-16.0,"Blue , 0"
270254,CBLoL,100,38.93333333333333,RED Canids,13723.0,15376.0,-1653.0,17368.0,19842.0,-2474.0,287.0,331.0,-44.0,"Blue , 1"
260156,TCL,100,32.333333333333336,Cilekler,14641.0,15012.0,-371.0,18222.0,18324.0,-102.0,297.0,294.0,3.0,"Blue , 0"
260157,TCL,100,28.083333333333332,SuperMassive,16018.0,14353.0,1665.0,19218.0,17737.0,1481.0,307.0,288.0,19.0,"Blue , 1"
260169,TCL,100,37.38333333333333,Galakticos,15806.0,14012.0,1794.0,19208.0,17018.0,2190.0,309.0,300.0,9.0,"Blue , 0"
260245,TCL,100,29.266666666666666,Crew e-Sports Club,14283.0,15441.0,-1158.0,18019.0,17782.0,237.0,305.0,284.0,21.0,"Blue , 1"
260249,TCL,100,29.516666666666666,Dark Passage,14293.0,14702.0,-409.0,18374.0,19120.0,-746.0,301.0,284.0,17.0,"Blue , 0"
260250,TCL,100,30.316666666666666,Team AURORA,16765.0,15600.0,1165.0,17642.0,15727.0,1915.0,268.0,268.0,0.0,"Blue , 1"
260258,TCL,100,38.8,Galakticos,14027.0,14695.0,-668.0,15730.0,16004.0,-274.0,242.0,254.0,-12.0,"Blue , 0"
260259,TCL,100,30.233333333333334,Cilekler,14511.0,15331.0,-820.0,17905.0,19291.0,-1386.0,322.0,326.0,-4.0,"Blue , 0"
270258,TCL,100,35.21666666666667,Dark Passage,13519.0,15971.0,-2452.0,17212.0,18612.0,-1400.0,277.0,295.0,-18.0,"Blue , 0"
270265,TCL,100,30.083333333333332,SuperMassive,14506.0,14314.0,192.0,17192.0,15743.0,1449.0,279.0,259.0,20.0,"Blue , 1"
270271,TCL,100,35.166666666666664,P3P eSports,14666.0,14839.0,-173.0,18141.0,17729.0,412.0,300.0,296.0,4.0,"Blue , 1"
300584,LCK,100,28.65,Jin Air Green Wings,15439.0,13687.0,1752.0,18435.0,17437.0,998.0,315.0,284.0,31.0,"Blue , 1"
300604,LCK,100,35.266666666666666,SK Telecom T1,14449.0,15992.0,-1543.0,17917.0,19232.0,-1315.0,286.0,278.0,8.0,"Blue , 0"
300614,LCK,100,41.68333333333333,BBQ Olivers,16913.0,14635.0,2278.0,19786.0,18488.0,1298.0,327.0,305.0,22.0,"Blue , 1"
300637,LCK,100,37.61666666666667,Afreeca Freecs,13585.0,16842.0,-3257.0,16736.0,19482.0,-2746.0,262.0,316.0,-54.0,"Blue , 1"
300650,LCK,100,25.983333333333334,BBQ Olivers,15437.0,15821.0,-384.0,19900.0,19562.0,338.0,332.0,307.0,25.0,"Blue , 0"
310752,LCK,100,52.81666666666667,MVP,14733.0,15636.0,-903.0,18760.0,18820.0,-60.0,302.0,311.0,-9.0,"Blue , 0"
310759,LCK,100,32.06666666666667,KT Rolster,15647.0,14084.0,1563.0,18625.0,17764.0,861.0,298.0,241.0,57.0,"Blue , 1"
310782,LCK,100,39.666666666666664,Ever8 Winners,15280.0,14409.0,871.0,17691.0,16866.0,825.0,277.0,268.0,9.0,"Blue , 1"
260099,NACS,100,24.3,eUnited,15867.0,13838.0,2029.0,18386.0,16728.0,1658.0,270.0,286.0,-16.0,"Blue , 1"
260100,NACS,100,33.93333333333333,Big Gods Jackals,14694.0,15329.0,-635.0,17131.0,18553.0,-1422.0,283.0,279.0,4.0,"Blue , 0"
270072,NACS,100,28.266666666666666,eUnited,14274.0,15396.0,-1122.0,17357.0,18145.0,-788.0,296.0,287.0,9.0,"Blue , 1"
1002170018,EULCS,100,35.95,Roccat,15406.0,14796.0,610.0,19590.0,19390.0,200.0,315.0,306.0,9.0,"Blue , 1"
1002180034,EULCS,100,23.283333333333335,Roccat,15691.0,15510.0,181.0,18646.0,17983.0,663.0,311.0,310.0,1.0,"Blue , 0"
1002180035,EULCS,100,34.983333333333334,Roccat,15719.0,14525.0,1194.0,18990.0,17413.0,1577.0,273.0,298.0,-25.0,"Blue , 1"
1002180043,EULCS,100,33.483333333333334,H2K,15782.0,14372.0,1410.0,17099.0,16675.0,424.0,265.0,269.0,-4.0,"Blue , 1"
1002180044,EULCS,100,31.633333333333333,G2 Esports,15879.0,13710.0,2169.0,18017.0,15286.0,2731.0,311.0,257.0,54.0,"Blue , 1"
1002290039,NACS,100,30.866666666666667,Tempo Storm,14599.0,14551.0,48.0,17905.0,17395.0,510.0,311.0,262.0,49.0,"Blue , 1"
1002290040,NACS,100,29.183333333333334,Gold Coin United,15054.0,14643.0,411.0,18968.0,18169.0,799.0,323.0,287.0,36.0,"Blue , 1"
1002290043,NACS,100,41.75,Gold Coin United,15241.0,13988.0,1253.0,18577.0,16935.0,1642.0,326.0,256.0,70.0,"Blue , 1"
300766,LCK,100,31.016666666666666,Samsung Galaxy,15267.0,14499.0,768.0,19228.0,18513.0,715.0,333.0,309.0,24.0,"Blue , 1"
300787,LCK,100,32.03333333333333,BBQ Olivers,14736.0,15358.0,-622.0,18519.0,19314.0,-795.0,319.0,350.0,-31.0,"Blue , 0"
300911,LCK,100,47.43333333333333,Samsung Galaxy,15874.0,13958.0,1916.0,19248.0,17765.0,1483.0,315.0,272.0,43.0,"Blue , 0"
300947,LCK,100,36.583333333333336,Samsung Galaxy,15000.0,14875.0,125.0,18473.0,18340.0,133.0,324.0,291.0,33.0,"Blue , 0"
300959,LCK,100,28.0,Ever8 Winners,14933.0,15760.0,-827.0,18895.0,18626.0,269.0,295.0,296.0,-1.0,"Blue , 0"
300975,LCK,100,27.05,Longzhu Gaming,16577.0,14095.0,2482.0,19076.0,17510.0,1566.0,322.0,291.0,31.0,"Blue , 1"
301031,LCK,100,31.816666666666666,KT Rolster,16222.0,14220.0,2002.0,19141.0,17662.0,1479.0,287.0,285.0,2.0,"Blue , 1"
301041,LCK,100,27.4,KT Rolster,17845.0,12979.0,4866.0,18483.0,16116.0,2367.0,294.0,219.0,75.0,"Blue , 1"
301044,LCK,100,28.366666666666667,Jin Air Green Wings,15478.0,14063.0,1415.0,18564.0,17410.0,1154.0,302.0,284.0,18.0,"Blue , 1"
301056,LCK,100,55.766666666666666,ROX Tigers,13845.0,15176.0,-1331.0,17309.0,19305.0,-1996.0,277.0,302.0,-25.0,"Blue , 0"
1002180047,EULCS,100,31.166666666666668,Misfits,15412.0,13824.0,1588.0,18030.0,17917.0,113.0,288.0,282.0,6.0,"Blue , 1"
1002180058,EULCS,100,30.866666666666667,Ninjas in Pyjamas,15283.0,15117.0,166.0,18219.0,18276.0,-57.0,303.0,307.0,-4.0,"Blue , 0"
1002180063,EULCS,100,32.63333333333333,Splyce,14912.0,15140.0,-228.0,17981.0,17986.0,-5.0,308.0,302.0,6.0,"Blue , 1"
1002180065,EULCS,100,38.5,Vitality,14678.0,15095.0,-417.0,17161.0,19153.0,-1992.0,301.0,330.0,-29.0,"Blue , 1"
1002180077,EULCS,100,30.283333333333335,G2 Esports,15373.0,14553.0,820.0,18054.0,17916.0,138.0,315.0,275.0,40.0,"Blue , 1"
1002180078,EULCS,100,33.28333333333333,Vitality,14800.0,14577.0,223.0,18813.0,18939.0,-126.0,303.0,308.0,-5.0,"Blue , 0"
1002180086,EULCS,100,27.716666666666665,Fnatic,15905.0,14735.0,1170.0,17747.0,16382.0,1365.0,299.0,281.0,18.0,"Blue , 1"
1002180087,EULCS,100,29.633333333333333,Unicorns of Love,14351.0,14764.0,-413.0,17792.0,17442.0,350.0,283.0,279.0,4.0,"Blue , 0"
1002180094,EULCS,100,29.3,Misfits,14902.0,15387.0,-485.0,18683.0,18927.0,-244.0,315.0,361.0,-46.0,"Blue , 1"
1002180104,EULCS,100,42.233333333333334,Splyce,15651.0,15150.0,501.0,18536.0,18444.0,92.0,308.0,306.0,2.0,"Blue , 1"
1002170091,EULCS,100,30.283333333333335,Misfits,15951.0,15064.0,887.0,17141.0,17902.0,-761.0,282.0,304.0,-22.0,"Blue , 0"
1002290049,NALCS,100,26.233333333333334,Cloud9,16737.0,14781.0,1956.0,19370.0,18875.0,495.0,318.0,284.0,34.0,"Blue , 1"
1002290059,NALCS,100,33.55,Phoenix1,13930.0,15051.0,-1121.0,17231.0,18440.0,-1209.0,272.0,296.0,-24.0,"Blue , 1"
1002290061,NALCS,100,30.966666666666665,Cloud9,14756.0,15179.0,-423.0,18844.0,18915.0,-71.0,321.0,315.0,6.0,"Blue , 1"
1002290063,NALCS,100,33.833333333333336,Team Liquid,15976.0,15336.0,640.0,18930.0,18681.0,249.0,288.0,285.0,3.0,"Blue , 1"
1002290071,NALCS,100,39.5,Team Liquid,15950.0,14651.0,1299.0,19408.0,18430.0,978.0,298.0,280.0,18.0,"Blue , 1"
1002280092,NALCS,100,35.31666666666667,Dignitas,15608.0,14832.0,776.0,19759.0,18525.0,1234.0,333.0,335.0,-2.0,"Blue , 1"
1002290082,NALCS,100,28.866666666666667,Counter Logic Gaming,14898.0,13766.0,1132.0,17448.0,17896.0,-448.0,283.0,284.0,-1.0,"Blue , 1"
1002290102,NALCS,100,29.016666666666666,Echo Fox,14158.0,15888.0,-1730.0,17682.0,20131.0,-2449.0,300.0,327.0,-27.0,"Blue , 0"
1002280104,NALCS,100,41.2,FlyQuest,14818.0,14931.0,-113.0,18538.0,18195.0,343.0,294.0,289.0,5.0,"Blue , 1"
1002280115,NALCS,100,27.116666666666667,Immortals,15571.0,14681.0,890.0,19438.0,18868.0,570.0,338.0,301.0,37.0,"Blue , 1"
1002280116,NALCS,100,29.733333333333334,FlyQuest,14663.0,14771.0,-108.0,18551.0,18838.0,-287.0,317.0,303.0,14.0,"Blue , 0"
1002290106,NALCS,100,33.333333333333336,Phoenix1,13399.0,15433.0,-2034.0,16336.0,18016.0,-1680.0,251.0,288.0,-37.0,"Blue , 0"
1002290119,NALCS,100,28.833333333333332,Team Liquid,15370.0,14773.0,597.0,18678.0,18174.0,504.0,300.0,293.0,7.0,"Blue , 1"
1002280130,NALCS,100,23.133333333333333,Dignitas,14607.0,14452.0,155.0,17788.0,17857.0,-69.0,276.0,315.0,-39.0,"Blue , 1"
1002280142,NALCS,100,40.0,Cloud9,15026.0,13675.0,1351.0,17995.0,17137.0,858.0,279.0,266.0,13.0,"Blue , 1"
1002280147,NALCS,100,32.68333333333333,Dignitas,16108.0,16905.0,-797.0,16248.0,17670.0,-1422.0,245.0,259.0,-14.0,"Blue , 0"
1002290126,NALCS,100,28.333333333333332,Echo Fox,16183.0,14562.0,1621.0,18468.0,18207.0,261.0,290.0,326.0,-36.0,"Blue , 0"
1002290142,NALCS,100,29.083333333333332,Team SoloMid,14427.0,16419.0,-1992.0,17668.0,20123.0,-2455.0,280.0,316.0,-36.0,"Blue , 0"
1002290152,NALCS,100,31.616666666666667,Echo Fox,15687.0,15618.0,69.0,17632.0,17931.0,-299.0,284.0,306.0,-22.0,"Blue , 0"
1002280149,NALCS,100,35.86666666666667,Counter Logic Gaming,14413.0,14809.0,-396.0,18354.0,18897.0,-543.0,291.0,315.0,-24.0,"Blue , 0"
1002280165,NALCS,100,34.15,Immortals,14772.0,15523.0,-751.0,18394.0,19216.0,-822.0,297.0,280.0,17.0,"Blue , 0"
1002290156,NALCS,100,36.81666666666667,EnVyUs,16131.0,14527.0,1604.0,17956.0,17932.0,24.0,298.0,291.0,7.0,"Blue , 0"
1002290169,NALCS,100,41.916666666666664,FlyQuest,14451.0,18086.0,-3635.0,17818.0,19534.0,-1716.0,297.0,324.0,-27.0,"Blue , 0"
1002290172,NALCS,100,42.766666666666666,EnVyUs,15866.0,13992.0,1874.0,18409.0,17387.0,1022.0,288.0,263.0,25.0,"Blue , 1"
1210277,LMS,100,34.35,J Team,15588.0,15709.0,-121.0,17386.0,18342.0,-956.0,286.0,285.0,1.0,"Blue , 0"
1210278,LMS,100,36.6,J Team,15936.0,13458.0,2478.0,18496.0,16029.0,2467.0,295.0,237.0,58.0,"Blue , 0"
1210296,LMS,100,32.31666666666667,Raise Gaming,14895.0,15211.0,-316.0,18357.0,18203.0,154.0,320.0,307.0,13.0,"Blue , 1"
1210319,LMS,100,28.933333333333334,Machi 17,14919.0,14455.0,464.0,17733.0,18492.0,-759.0,312.0,294.0,18.0,"Blue , 0"
1200332,LMS,100,30.25,Fire Ball,16695.0,14339.0,2356.0,18389.0,17562.0,827.0,283.0,278.0,5.0,"Blue , 0"
1200333,LMS,100,26.983333333333334,Fire Ball,14779.0,14057.0,722.0,17318.0,17096.0,222.0,256.0,279.0,-23.0,"Blue , 0"
1200350,LMS,100,33.1,AHQ e-Sports Club,15614.0,15014.0,600.0,18285.0,17549.0,736.0,295.0,257.0,38.0,"Blue , 0"
1210374,LMS,100,38.18333333333333,Fire Ball,14753.0,14103.0,650.0,17580.0,17363.0,217.0,304.0,285.0,19.0,"Blue , 0"
1200391,LMS,100,33.13333333333333,Fire Ball,13469.0,15619.0,-2150.0,15745.0,18110.0,-2365.0,249.0,283.0,-34.0,"Blue , 0"
1200421,LMS,100,29.55,Flash Wolves,15106.0,14550.0,556.0,18360.0,17564.0,796.0,318.0,287.0,31.0,"Blue , 1"
1210435,LMS,100,28.916666666666668,Hong Kong Attitude,15354.0,14888.0,466.0,18635.0,18308.0,327.0,305.0,305.0,0.0,"Blue , 1"
1210446,LMS,100,46.96666666666667,Hong Kong Attitude,14816.0,14207.0,609.0,18729.0,18070.0,659.0,322.0,287.0,35.0,"Blue , 0"
1210447,LMS,100,29.616666666666667,Machi 17,15583.0,13291.0,2292.0,18502.0,16991.0,1511.0,296.0,266.0,30.0,"Blue , 1"
1210449,LMS,100,33.11666666666667,Raise Gaming,13736.0,14552.0,-816.0,17230.0,18446.0,-1216.0,273.0,302.0,-29.0,"Blue , 1"
1210467,LMS,100,32.266666666666666,Raise Gaming,16338.0,14387.0,1951.0,17769.0,17560.0,209.0,288.0,292.0,-4.0,"Blue , 1"
280092,CBLoL,100,38.7,ProGaming Esports,13943.0,15016.0,-1073.0,18367.0,18567.0,-200.0,291.0,317.0,-26.0,"Blue , 0"
290096,CBLoL,100,55.65,CNB e-Sports Club,14177.0,13952.0,225.0,17074.0,18096.0,-1022.0,278.0,301.0,-23.0,"Blue , 0"
290108,CBLoL,100,54.61666666666667,RED Canids,14839.0,15828.0,-989.0,17279.0,18035.0,-756.0,277.0,290.0,-13.0,"Blue , 1"
290160,CBLoL,100,44.416666666666664,Team oNe e-Sports,15259.0,14980.0,279.0,18489.0,19509.0,-1020.0,322.0,317.0,5.0,"Blue , 1"
280186,CBLoL,100,32.333333333333336,paiN Gaming,15028.0,14458.0,570.0,18443.0,18476.0,-33.0,317.0,289.0,28.0,"Blue , 1"
290177,CBLoL,100,41.11666666666667,INTZ e-Sports,15271.0,14306.0,965.0,18034.0,18092.0,-58.0,287.0,309.0,-22.0,"Blue , 1"
290184,CBLoL,100,34.8,Keyd Stars,17394.0,13795.0,3599.0,17818.0,16672.0,1146.0,279.0,220.0,59.0,"Blue , 0"
280053,TCL,100,37.11666666666667,Fenerbahce Esports,14856.0,14212.0,644.0,18496.0,18197.0,299.0,308.0,294.0,14.0,"Blue , 1"
280065,TCL,100,28.983333333333334,Dark Passage,13767.0,16256.0,-2489.0,17774.0,19570.0,-1796.0,292.0,298.0,-6.0,"Blue , 0"
280066,TCL,100,52.083333333333336,Galakticos,15213.0,14908.0,305.0,17772.0,17621.0,151.0,300.0,264.0,36.0,"Blue , 0"
280078,TCL,100,34.416666666666664,Cilekler,16159.0,14954.0,1205.0,18491.0,18913.0,-422.0,308.0,303.0,5.0,"Blue , 0"
280079,TCL,100,30.883333333333333,P3P eSports,14214.0,15502.0,-1288.0,18696.0,19692.0,-996.0,284.0,328.0,-44.0,"Blue , 0"
280095,TCL,100,32.983333333333334,SuperMassive,15289.0,15655.0,-366.0,17993.0,17208.0,785.0,272.0,253.0,19.0,"Blue , 1"
280136,TCL,100,36.53333333333333,Crew e-Sports Club,14377.0,15209.0,-832.0,18548.0,17712.0,836.0,286.0,300.0,-14.0,"Blue , 1"
280142,TCL,100,26.1,Team AURORA,16830.0,15301.0,1529.0,18588.0,18098.0,490.0,277.0,254.0,23.0,"Blue , 1"
280149,TCL,100,35.31666666666667,Dark Passage,15154.0,14366.0,788.0,18233.0,16628.0,1605.0,303.0,286.0,17.0,"Blue , 0"
280154,TCL,100,31.216666666666665,P3P eSports,14335.0,15221.0,-886.0,18468.0,19174.0,-706.0,310.0,308.0,2.0,"Blue , 1"
280176,TCL,100,35.75,Galakticos,14146.0,14484.0,-338.0,17481.0,17631.0,-150.0,273.0,268.0,5.0,"Blue , 0"
280212,TCL,100,25.75,Crew e-Sports Club,16358.0,13975.0,2383.0,17547.0,16812.0,735.0,277.0,287.0,-10.0,"Blue , 1"
280214,TCL,100,36.233333333333334,Cilekler,14291.0,15369.0,-1078.0,17803.0,18516.0,-713.0,277.0,313.0,-36.0,"Blue , 1"
280224,TCL,100,31.6,SuperMassive,15989.0,14876.0,1113.0,19306.0,17167.0,2139.0,303.0,238.0,65.0,"Blue , 0"
280225,TCL,100,27.933333333333334,Team AURORA,17570.0,13760.0,3810.0,16611.0,16605.0,6.0,263.0,260.0,3.0,"Blue , 1"
320036,LCK,100,33.3,Samsung Galaxy,14888.0,15435.0,-547.0,18858.0,18998.0,-140.0,318.0,315.0,3.0,"Blue , 1"
320046,LCK,100,26.1,KT Rolster,16685.0,14413.0,2272.0,18752.0,17370.0,1382.0,304.0,306.0,-2.0,"Blue , 1"
320051,LCK,100,34.0,ROX Tigers,14548.0,14544.0,4.0,17980.0,17795.0,185.0,283.0,285.0,-2.0,"Blue , 0"
330110,LCK,100,32.75,MVP,14343.0,15257.0,-914.0,18935.0,19091.0,-156.0,311.0,342.0,-31.0,"Blue , 0"
330115,LCK,100,37.983333333333334,MVP,14969.0,15126.0,-157.0,19725.0,19255.0,470.0,309.0,341.0,-32.0,"Blue , 1"
330140,LCK,100,29.65,SK Telecom T1,15229.0,13931.0,1298.0,19037.0,16979.0,2058.0,322.0,292.0,30.0,"Blue , 1"
320173,LCK,100,29.166666666666668,Samsung Galaxy,16010.0,14624.0,1386.0,19150.0,18987.0,163.0,324.0,324.0,0.0,"Blue , 1"
320200,LCK,100,29.95,Longzhu Gaming,15054.0,14762.0,292.0,18880.0,18884.0,-4.0,315.0,332.0,-17.0,"Blue , 1"
320214,LCK,100,47.95,Jin Air Green Wings,14399.0,15078.0,-679.0,18985.0,18298.0,687.0,267.0,290.0,-23.0,"Blue , 1"
320219,LCK,100,32.71666666666667,Longzhu Gaming,15476.0,14451.0,1025.0,19491.0,18911.0,580.0,332.0,307.0,25.0,"Blue , 1"
1250075,LMS,100,28.583333333333332,Machi 17,15546.0,14068.0,1478.0,19268.0,17832.0,1436.0,312.0,273.0,39.0,"Blue , 1"
1250094,LMS,100,31.066666666666666,Machi 17,15141.0,16004.0,-863.0,18369.0,18901.0,-532.0,292.0,290.0,2.0,"Blue , 1"
1250106,LMS,100,42.766666666666666,Hong Kong Attitude,15296.0,14332.0,964.0,18260.0,18126.0,134.0,300.0,284.0,16.0,"Blue , 0"
1250120,LMS,100,34.06666666666667,Hong Kong Attitude,15152.0,14331.0,821.0,17797.0,17542.0,255.0,278.0,278.0,0.0,"Blue , 1"
1250134,LMS,100,31.633333333333333,Hong Kong Attitude,16335.0,15283.0,1052.0,16261.0,17063.0,-802.0,271.0,259.0,12.0,"Blue , 1"
1002180118,EULCS,100,34.4,Mysterious Monkeys,14512.0,14969.0,-457.0,17855.0,19246.0,-1391.0,315.0,319.0,-4.0,"Blue , 0"
1002170108,EULCS,100,29.6,Vitality,15329.0,15883.0,-554.0,17368.0,17597.0,-229.0,298.0,278.0,20.0,"Blue , 1"
1002170109,EULCS,100,32.7,G2 Esports,14374.0,14029.0,345.0,18164.0,17708.0,456.0,315.0,289.0,26.0,"Blue , 1"
1002180137,EULCS,100,27.566666666666666,G2 Esports,16555.0,13541.0,3014.0,19693.0,16891.0,2802.0,324.0,281.0,43.0,"Blue , 1"
1002280185,NACS,100,46.4,eUnited,14897.0,15368.0,-471.0,18339.0,18591.0,-252.0,320.0,295.0,25.0,"Blue , 0"
1002280189,NACS,100,30.2,Gold Coin United,15460.0,15165.0,295.0,19476.0,18523.0,953.0,337.0,298.0,39.0,"Blue , 1"
1002280190,NACS,100,31.25,eUnited,15633.0,14757.0,876.0,18507.0,17955.0,552.0,297.0,280.0,17.0,"Blue , 1"
1002280191,NACS,100,30.583333333333332,Gold Coin United,14260.0,15735.0,-1475.0,17624.0,18781.0,-1157.0,302.0,321.0,-19.0,"Blue , 1"
1240139,LMS,100,40.43333333333333,J Team,16190.0,14849.0,1341.0,18758.0,17218.0,1540.0,277.0,265.0,12.0,"Blue , 1"
1240142,LMS,100,32.2,J Team,14938.0,14347.0,591.0,18471.0,18131.0,340.0,307.0,287.0,20.0,"Blue , 1"
1240144,LMS,100,29.283333333333335,AHQ e-Sports Club,15396.0,13956.0,1440.0,18336.0,17361.0,975.0,309.0,293.0,16.0,"Blue , 1"
1240159,LMS,100,26.65,AHQ e-Sports Club,15174.0,14897.0,277.0,18358.0,17923.0,435.0,301.0,294.0,7.0,"Blue , 1"
1002180147,EULCS,100,26.683333333333334,Splyce,14401.0,17198.0,-2797.0,18189.0,18664.0,-475.0,287.0,313.0,-26.0,"Blue , 0"
1002180151,EULCS,100,41.266666666666666,H2K,14651.0,14501.0,150.0,18647.0,18116.0,531.0,320.0,318.0,2.0,"Blue , 1"
320256,LCK,100,35.083333333333336,KT Rolster,15149.0,14508.0,641.0,17936.0,18303.0,-367.0,314.0,298.0,16.0,"Blue , 1"
320291,LCK,100,29.783333333333335,KT Rolster,17305.0,13275.0,4030.0,18048.0,14704.0,3344.0,281.0,235.0,46.0,"Blue , 1"
320295,LCK,100,39.483333333333334,SK Telecom T1,15994.0,14819.0,1175.0,18680.0,17550.0,1130.0,315.0,278.0,37.0,"Blue , 1"
320322,LCK,100,35.583333333333336,ROX Tigers,14859.0,14671.0,188.0,17915.0,18951.0,-1036.0,302.0,323.0,-21.0,"Blue , 0"
1002280202,NALCS,100,38.68333333333333,Echo Fox,13762.0,15941.0,-2179.0,16956.0,18165.0,-1209.0,275.0,299.0,-24.0,"Blue , 1"
1002280203,NALCS,100,40.06666666666667,Team Liquid,14411.0,15070.0,-659.0,17276.0,17996.0,-720.0,247.0,291.0,-44.0,"Blue , 0"
1002170138,EULCS,100,34.68333333333333,Ninjas in Pyjamas,17025.0,15407.0,1618.0,18319.0,18134.0,185.0,317.0,297.0,20.0,"Blue , 1"
1002170151,EULCS,100,31.85,Roccat,14420.0,16113.0,-1693.0,17782.0,18833.0,-1051.0,297.0,303.0,-6.0,"Blue , 0"
